Time,Average,Year,Month,Day,YearMonth,Index
2024-01-17,91.32645009773248,2024,1,17,2024-01,35
2024-01-18,93.6728662440855,2024,1,18,2024-01,35
2024-01-19,92.70881246473363,2024,1,19,2024-01,35
2024-01-20,93.67426594720986,2024,1,20,2024-01,35
2024-01-21,97.25664616721616,2024,1,21,2024-01,35
2024-01-22,91.23415347903763,2024,1,22,2024-01,35
2024-01-23,93.41644468178993,2024,1,23,2024-01,35
2024-01-24,94.11585204452501,2024,1,24,2024-01,35
2024-01-25,92.15637542828081,2024,1,25,2024-01,35
2024-01-26,90.29333379895121,2024,1,26,2024-01,35
2024-01-27,90.52188562050941,2024,1,27,2024-01,35
2024-01-28,90.9693643895212,2024,1,28,2024-01,35
2024-01-29,91.15964983425033,2024,1,29,2024-01,35
2024-01-30,91.40741728962,2024,1,30,2024-01,35
2024-01-31,92.45752232344141,2024,1,31,2024-01,35
2024-02-01,93.15161105211294,2024,2,1,2024-02,36
2024-02-02,91.93362661097989,2024,2,2,2024-02,36
2024-02-03,92.07838535767405,2024,2,3,2024-02,36
2024-02-04,92.57461293663185,2024,2,4,2024-02,36
2024-02-05,93.58121347262097,2024,2,5,2024-02,36
2024-02-06,85.43144535414075,2024,2,6,2024-02,36
2024-02-07,86.90647782775146,2024,2,7,2024-02,36
2024-02-08,88.6573141128753,2024,2,8,2024-02,36
2024-02-09,89.78772652466425,2024,2,9,2024-02,36
2024-02-10,91.27977481995553,2024,2,10,2024-02,36
2024-02-11,90.89001273721611,2024,2,11,2024-02,36
2024-02-12,90.85305835714784,2024,2,12,2024-02,36
2024-02-13,91.50240085205496,2024,2,13,2024-02,36
2024-02-14,92.05970429499273,2024,2,14,2024-02,36
2024-02-15,93.83865238986158,2024,2,15,2024-02,36
2024-02-16,93.93054058077969,2024,2,16,2024-02,36
2024-02-17,92.84471102766943,2024,2,17,2024-02,36
2024-02-18,93.4586951249902,2024,2,18,2024-02,36
2024-02-19,94.8526264709674,2024,2,19,2024-02,36
2024-02-20,95.14852348556902,2024,2,20,2024-02,36
2024-02-21,101.07317488533894,2024,2,21,2024-02,36
2024-02-22,93.65784102190969,2024,2,22,2024-02,36
2024-02-23,90.40248009092468,2024,2,23,2024-02,36
2024-02-24,90.51980925797523,2024,2,24,2024-02,36
2024-02-25,92.87754813966593,2024,2,25,2024-02,36
2024-02-26,91.63318725726609,2024,2,26,2024-02,36
2024-02-27,91.46054153415609,2024,2,27,2024-02,36
2024-02-28,91.2378015682704,2024,2,28,2024-02,36
2024-02-29,92.64485711423744,2024,2,29,2024-02,36
2024-03-01,93.49357830058165,2024,3,1,2024-03,37
2024-03-02,92.55043773235991,2024,3,2,2024-03,37
2024-03-03,92.94405892273646,2024,3,3,2024-03,37
2024-03-04,92.32474485408879,2024,3,4,2024-03,37
2024-03-05,93.3799244165546,2024,3,5,2024-03,37
2024-03-06,88.97235775230656,2024,3,6,2024-03,37
2024-03-07,89.21647412310224,2024,3,7,2024-03,37
2024-03-08,89.45312139508381,2024,3,8,2024-03,37
2024-03-09,89.6723151649011,2024,3,9,2024-03,37
2024-03-10,89.2845026509003,2024,3,10,2024-03,37
2024-03-11,90.25665471250151,2024,3,11,2024-03,37
2024-03-12,93.8055667515576,2024,3,12,2024-03,37
2024-03-13,90.17569854724395,2024,3,13,2024-03,37
2024-03-14,91.5665398593961,2024,3,14,2024-03,37
2024-03-15,92.43993858099765,2024,3,15,2024-03,37
2024-03-16,93.09715301677238,2024,3,16,2024-03,37
2024-03-17,94.28438869683158,2024,3,17,2024-03,37
2024-03-18,93.8912864206647,2024,3,18,2024-03,37
2024-03-19,93.61657322602245,2024,3,19,2024-03,37
2024-03-20,95.39381513781572,2024,3,20,2024-03,37
2024-03-21,93.24784827533645,2024,3,21,2024-03,37
2024-03-22,93.01588498988195,2024,3,22,2024-03,37
2024-03-23,93.98957498664863,2024,3,23,2024-03,37
2024-03-24,93.65991161310679,2024,3,24,2024-03,37
2024-03-25,94.53462191788127,2024,3,25,2024-03,37
2024-03-26,99.07162927102625,2024,3,26,2024-03,37
2024-03-27,90.76018489207797,2024,3,27,2024-03,37
2024-03-28,92.54450543314786,2024,3,28,2024-03,37
2024-03-29,94.22964141145758,2024,3,29,2024-03,37
2024-03-30,92.42279239342713,2024,3,30,2024-03,37
2024-03-31,93.39740846708919,2024,3,31,2024-03,37
2024-04-01,93.91182688340075,2024,4,1,2024-04,38
2024-04-02,93.80236105553277,2024,4,2,2024-04,38
2024-04-03,96.77196941447815,2024,4,3,2024-04,38
2024-04-04,93.9014220815523,2024,4,4,2024-04,38
2024-04-05,93.00890878932209,2024,4,5,2024-04,38
2024-04-06,93.28224655183543,2024,4,6,2024-04,38
2024-04-07,93.44948999445468,2024,4,7,2024-04,38
2024-04-08,94.20117636754395,2024,4,8,2024-04,38
2024-04-09,94.92593963792228,2024,4,9,2024-04,38
2024-04-10,91.32631144508358,2024,4,10,2024-04,38
2024-04-11,92.16651023824703,2024,4,11,2024-04,38
2024-04-12,92.72414099920215,2024,4,12,2024-04,38
2024-04-13,93.38631513911609,2024,4,13,2024-04,38
2024-04-14,94.07314891318777,2024,4,14,2024-04,38
2024-04-15,94.63946009586142,2024,4,15,2024-04,38
2024-04-16,94.73509992021272,2024,4,16,2024-04,38
2024-04-17,95.28033563275936,2024,4,17,2024-04,38
2024-04-18,95.78053851996363,2024,4,18,2024-04,38
2024-04-19,95.64361916032851,2024,4,19,2024-04,38
2024-04-20,95.58030001190028,2024,4,20,2024-04,38
2024-04-21,96.03005528764577,2024,4,21,2024-04,38
2024-04-22,95.85799739182501,2024,4,22,2024-04,38
2024-04-23,94.9865306930565,2024,4,23,2024-04,38
2024-04-24,94.64947695048082,2024,4,24,2024-04,38
2024-04-25,93.94404206012757,2024,4,25,2024-04,38
2024-04-26,94.56842209618462,2024,4,26,2024-04,38
2024-04-27,95.26572990697801,2024,4,27,2024-04,38
2024-04-28,95.49801836256069,2024,4,28,2024-04,38
2024-04-29,95.93634915784214,2024,4,29,2024-04,38
2024-04-30,96.1220874735086,2024,4,30,2024-04,38
2024-05-01,96.63383196239192,2024,5,1,2024-05,39
2024-05-02,94.94342401270588,2024,5,2,2024-05,39
2024-05-03,95.65296017735787,2024,5,3,2024-05,39
2024-05-04,96.36097964591103,2024,5,4,2024-05,39
2024-05-05,96.74147216399545,2024,5,5,2024-05,39
2024-05-06,96.507926315497,2024,5,6,2024-05,39
2024-05-07,96.24745047782294,2024,5,7,2024-05,39
2024-05-08,94.03761907178364,2024,5,8,2024-05,39
2024-05-09,93.28877140593485,2024,5,9,2024-05,39
2024-05-10,93.45943948939777,2024,5,10,2024-05,39
2024-05-11,93.99948534795381,2024,5,11,2024-05,39
2024-05-12,94.90941444652553,2024,5,12,2024-05,39
2024-05-13,96.19701611539296,2024,5,13,2024-05,39
2024-05-14,91.55247829678655,2024,5,14,2024-05,39
2024-05-15,93.00169696081323,2024,5,15,2024-05,39
2024-05-16,93.56157515728198,2024,5,16,2024-05,39
2024-05-17,93.02664832427477,2024,5,17,2024-05,39
2024-05-18,93.70700250367486,2024,5,18,2024-05,39
2024-05-19,94.3904209536322,2024,5,19,2024-05,39
2024-05-20,92.65821798556098,2024,5,20,2024-05,39
2024-05-21,92.58970347667992,2024,5,21,2024-05,39
2024-05-22,92.83208465008276,2024,5,22,2024-05,39
2024-05-23,93.94047304835915,2024,5,23,2024-05,39
2024-05-24,95.27089815483811,2024,5,24,2024-05,39
2024-05-25,94.81966603763193,2024,5,25,2024-05,39
2024-05-26,95.22922252527667,2024,5,26,2024-05,39
2024-05-27,96.06758810262411,2024,5,27,2024-05,39
2024-05-28,98.2541262319391,2024,5,28,2024-05,39
2024-05-29,92.96146688431067,2024,5,29,2024-05,39
2024-05-30,92.88321084536219,2024,5,30,2024-05,39
2024-05-31,93.78339365557544,2024,5,31,2024-05,39
2024-06-01,92.47679328611387,2024,6,1,2024-06,40
2024-06-02,93.89131235325704,2024,6,2,2024-06,40
2024-06-03,92.25762364548287,2024,6,3,2024-06,40
2024-06-04,91.65690028182874,2024,6,4,2024-06,40
2024-06-05,92.15039127619137,2024,6,5,2024-06,40
2024-06-06,92.87096134835805,2024,6,6,2024-06,40
2024-06-07,93.25954828705719,2024,6,7,2024-06,40
2024-06-08,93.64506627825737,2024,6,8,2024-06,40
2024-06-09,94.23780554102953,2024,6,9,2024-06,40
2024-06-10,94.23510251088713,2024,6,10,2024-06,40
2024-06-11,94.87059311053957,2024,6,11,2024-06,40
2024-06-12,95.31440010403203,2024,6,12,2024-06,40
2024-06-13,95.66522284000055,2024,6,13,2024-06,40
2024-06-14,95.96213592730855,2024,6,14,2024-06,40
2024-06-15,95.86796940701343,2024,6,15,2024-06,40
2024-06-16,95.64034974722792,2024,6,16,2024-06,40
2024-06-17,95.46067914864241,2024,6,17,2024-06,40
2024-06-18,95.01567660497919,2024,6,18,2024-06,40
2024-06-19,93.31012602029912,2024,6,19,2024-06,40
2024-06-20,94.59353608158489,2024,6,20,2024-06,40
2024-06-21,94.73204699987848,2024,6,21,2024-06,40
2024-06-22,94.79705844259509,2024,6,22,2024-06,40
2024-06-23,99.0049919338193,2024,6,23,2024-06,40
2024-06-24,92.90514696482879,2024,6,24,2024-06,40
2024-06-25,93.67506944320793,2024,6,25,2024-06,40
2024-06-26,93.31158098075088,2024,6,26,2024-06,40
2024-06-27,93.71051186603977,2024,6,27,2024-06,40
2024-06-28,94.51004387738774,2024,6,28,2024-06,40
2024-06-29,93.85048670963131,2024,6,29,2024-06,40
2024-06-30,94.59664287213982,2024,6,30,2024-06,40
2024-07-01,94.69559141745313,2024,7,1,2024-07,41
2024-07-02,94.42323364517725,2024,7,2,2024-07,41
2024-07-03,94.83126321158913,2024,7,3,2024-07,41
2024-07-04,94.28346913731791,2024,7,4,2024-07,41
2024-07-05,94.97732300954638,2024,7,5,2024-07,41
2024-07-06,94.75860536763633,2024,7,6,2024-07,41
2024-07-07,94.57153915356665,2024,7,7,2024-07,41
2024-07-08,95.27253321457431,2024,7,8,2024-07,41
2024-07-09,93.83806645231797,2024,7,9,2024-07,41
2024-07-10,94.36557970787166,2024,7,10,2024-07,41
2024-07-11,93.08650595488008,2024,7,11,2024-07,41
2024-07-12,93.77789735365003,2024,7,12,2024-07,41
2024-07-13,92.13878103808298,2024,7,13,2024-07,41
2024-07-14,94.11184022008922,2024,7,14,2024-07,41
2024-07-15,92.83160260073186,2024,7,15,2024-07,41
2024-07-16,91.32514814045925,2024,7,16,2024-07,41
2024-07-17,92.41873373209476,2024,7,17,2024-07,41
2024-07-18,91.44799636475034,2024,7,18,2024-07,41
2024-07-19,92.59751682751812,2024,7,19,2024-07,41
2024-07-20,93.00145552727675,2024,7,20,2024-07,41
2024-07-21,93.00992200079605,2024,7,21,2024-07,41
2024-07-22,93.70877077396678,2024,7,22,2024-07,41
2024-07-23,94.37332348036945,2024,7,23,2024-07,41
2024-07-24,93.80231248073167,2024,7,24,2024-07,41
2024-07-25,94.81477789071421,2024,7,25,2024-07,41
2024-07-26,92.7369275169099,2024,7,26,2024-07,41
2024-07-27,92.88171197420859,2024,7,27,2024-07,41
2024-07-28,92.28112267539598,2024,7,28,2024-07,41
2024-07-29,92.84679545664454,2024,7,29,2024-07,41
2024-07-30,93.92748899038503,2024,7,30,2024-07,41
2024-07-31,94.31398274076128,2024,7,31,2024-07,41
2024-08-01,93.92722778384442,2024,8,1,2024-08,42
2024-08-02,94.03302797545686,2024,8,2,2024-08,42
2024-08-03,94.5162990488323,2024,8,3,2024-08,42
2024-08-04,94.97424399773853,2024,8,4,2024-08,42
2024-08-05,95.30393588093486,2024,8,5,2024-08,42
2024-08-06,95.03290049390701,2024,8,6,2024-08,42
2024-08-07,95.22800762629117,2024,8,7,2024-08,42
2024-08-08,94.327717994497,2024,8,8,2024-08,42
2024-08-09,95.01234847068444,2024,8,9,2024-08,42
2024-08-10,94.58032848386121,2024,8,10,2024-08,42
2024-08-11,94.27268395526448,2024,8,11,2024-08,42
2024-08-12,93.70868964219264,2024,8,12,2024-08,42
2024-08-13,93.7831579086967,2024,8,13,2024-08,42
2024-08-14,93.98661179136722,2024,8,14,2024-08,42
2024-08-15,93.73985200553727,2024,8,15,2024-08,42
2024-08-16,92.7526617522087,2024,8,16,2024-08,42
2024-08-17,91.72535209339553,2024,8,17,2024-08,42
2024-08-18,91.6449676009653,2024,8,18,2024-08,42
2024-08-19,92.85842666498161,2024,8,19,2024-08,42
2024-08-20,92.88649724845416,2024,8,20,2024-08,42
2024-08-21,92.46396450597028,2024,8,21,2024-08,42
2024-08-22,92.9017518431947,2024,8,22,2024-08,42
2024-08-23,92.8833978381328,2024,8,23,2024-08,42
2024-08-24,93.74597291811645,2024,8,24,2024-08,42
2024-08-25,94.21039443797667,2024,8,25,2024-08,42
2024-08-26,92.12630711901706,2024,8,26,2024-08,42
2024-08-27,92.31980630676651,2024,8,27,2024-08,42
2024-08-28,92.52096004359194,2024,8,28,2024-08,42
2024-08-29,92.85789547820079,2024,8,29,2024-08,42
2024-08-30,90.39028884523553,2024,8,30,2024-08,42
2024-08-31,90.91097587134654,2024,8,31,2024-08,42
2024-09-01,91.07299169030641,2024,9,1,2024-09,43
2024-09-02,92.09630957279873,2024,9,2,2024-09,43
2024-09-03,91.51658750909137,2024,9,3,2024-09,43
2024-09-04,91.89311748296963,2024,9,4,2024-09,43
2024-09-05,92.339099518947,2024,9,5,2024-09,43
2024-09-06,93.18278729841334,2024,9,6,2024-09,43
2024-09-07,93.92804217023243,2024,9,7,2024-09,43
2024-09-08,95.19016363885142,2024,9,8,2024-09,43
2024-09-09,92.49552055876505,2024,9,9,2024-09,43
2024-09-10,91.9021848432127,2024,9,10,2024-09,43
2024-09-11,92.61162864280676,2024,9,11,2024-09,43
2024-09-12,93.22426392828235,2024,9,12,2024-09,43
2024-09-13,93.14370074078994,2024,9,13,2024-09,43
2024-09-14,92.60686296925391,2024,9,14,2024-09,43
2024-09-15,92.70013259321411,2024,9,15,2024-09,43
2024-09-16,90.39852571051941,2024,9,16,2024-09,43
2024-09-17,90.95082499519141,2024,9,17,2024-09,43
2024-09-18,91.86707576948605,2024,9,18,2024-09,43
2024-09-19,92.08032188139286,2024,9,19,2024-09,43
2024-09-20,90.8274404925567,2024,9,20,2024-09,43
2024-09-21,92.01685491720616,2024,9,21,2024-09,43
2024-09-22,90.76792622853387,2024,9,22,2024-09,43
2024-09-23,88.6285179754876,2024,9,23,2024-09,43
2024-09-24,88.93005785069685,2024,9,24,2024-09,43
2024-09-25,88.90799390324156,2024,9,25,2024-09,43
2024-09-26,89.37624116435596,2024,9,26,2024-09,43
2024-09-27,90.04270477824393,2024,9,27,2024-09,43
2024-09-28,89.95076014573637,2024,9,28,2024-09,43
2024-09-29,89.59748409275315,2024,9,29,2024-09,43
2024-09-30,89.83301809988882,2024,9,30,2024-09,43
2024-10-01,90.73020407333898,2024,10,1,2024-10,44
2024-10-02,91.71470983513166,2024,10,2,2024-10,44
2024-10-03,91.18487697125568,2024,10,3,2024-10,44
2024-10-04,89.92670569403245,2024,10,4,2024-10,44
2024-10-05,88.46986545033276,2024,10,5,2024-10,44
2024-10-06,88.41093849071467,2024,10,6,2024-10,44
2024-10-07,89.75416559707337,2024,10,7,2024-10,44
2024-10-08,91.06855450698349,2024,10,8,2024-10,44
2024-10-09,88.00961659315377,2024,10,9,2024-10,44
2024-10-10,86.81564218323243,2024,10,10,2024-10,44
2024-10-11,87.54863922812542,2024,10,11,2024-10,44
2024-10-12,87.42723515993079,2024,10,12,2024-10,44
2024-10-13,87.99848231657194,2024,10,13,2024-10,44
2024-10-14,88.2355132382715,2024,10,14,2024-10,44
2024-10-15,88.88372220001445,2024,10,15,2024-10,44
2024-10-16,89.44277472810059,2024,10,16,2024-10,44
2024-10-17,89.71185450279211,2024,10,17,2024-10,44
2024-10-18,90.39668463845635,2024,10,18,2024-10,44
2024-10-19,89.05781733567811,2024,10,19,2024-10,44
2024-10-20,87.9435299179791,2024,10,20,2024-10,44
2024-10-21,88.08873220387603,2024,10,21,2024-10,44
2024-10-22,88.66287580876143,2024,10,22,2024-10,44
2024-10-23,89.19312404358973,2024,10,23,2024-10,44
2024-10-24,88.77024700007182,2024,10,24,2024-10,44
2024-10-25,89.38099996650088,2024,10,25,2024-10,44
2024-10-26,89.72214819450443,2024,10,26,2024-10,44
2024-10-27,90.10184389109955,2024,10,27,2024-10,44
2024-10-28,90.07203531014962,2024,10,28,2024-10,44
2024-10-29,89.32513438594586,2024,10,29,2024-10,44
2024-10-30,90.25032163135985,2024,10,30,2024-10,44
2024-10-31,87.29884134935106,2024,10,31,2024-10,44
2024-11-01,87.92883208037156,2024,11,1,2024-11,45
2024-11-02,89.43315580737878,2024,11,2,2024-11,45
2024-11-03,87.04414283130231,2024,11,3,2024-11,45
2024-11-04,87.41061970129084,2024,11,4,2024-11,45
2024-11-05,88.31100228206002,2024,11,5,2024-11,45
2024-11-06,89.02198494384277,2024,11,6,2024-11,45
2024-11-07,87.08035145767839,2024,11,7,2024-11,45
2024-11-08,86.76040017693326,2024,11,8,2024-11,45
2024-11-09,87.47535993880555,2024,11,9,2024-11,45
2024-11-10,87.87306553611292,2024,11,10,2024-11,45
2024-11-11,88.00121301001084,2024,11,11,2024-11,45
2024-11-12,88.46003971257888,2024,11,12,2024-11,45
2024-11-13,88.55251905214779,2024,11,13,2024-11,45
2024-11-14,88.65105001790673,2024,11,14,2024-11,45
2024-11-15,88.6575418966159,2024,11,15,2024-11,45
2024-11-16,87.7543052987224,2024,11,16,2024-11,45
2024-11-17,90.17610375286107,2024,11,17,2024-11,45
2024-11-18,89.4692781290429,2024,11,18,2024-11,45
2024-11-19,86.6277472018531,2024,11,19,2024-11,45
2024-11-20,87.842378774329,2024,11,20,2024-11,45
2024-11-21,88.11313223343458,2024,11,21,2024-11,45
2024-11-22,88.71748962528041,2024,11,22,2024-11,45
2024-11-23,89.67884704566214,2024,11,23,2024-11,45
2024-11-24,87.72795706199337,2024,11,24,2024-11,45
2024-11-25,87.25166958346007,2024,11,25,2024-11,45
2024-11-26,88.51339549695022,2024,11,26,2024-11,45
2024-11-27,88.20703863330411,2024,11,27,2024-11,45
2024-11-28,87.41713174642719,2024,11,28,2024-11,45
2024-11-29,89.0874424340197,2024,11,29,2024-11,45
2024-11-30,89.56490545206945,2024,11,30,2024-11,45
2024-12-01,86.48095033267,2024,12,1,2024-12,46
2024-12-02,86.58933630618198,2024,12,2,2024-12,46
2024-12-03,87.49397858810863,2024,12,3,2024-12,46
2024-12-04,87.14865721297197,2024,12,4,2024-12,46
2024-12-05,87.91506325411925,2024,12,5,2024-12,46
2024-12-06,89.02988797650846,2024,12,6,2024-12,46
2024-12-07,87.68812304248755,2024,12,7,2024-12,46
2024-12-08,87.92055503516156,2024,12,8,2024-12,46
2024-12-09,86.58554238640016,2024,12,9,2024-12,46
2024-12-10,86.96533084494148,2024,12,10,2024-12,46
2024-12-11,86.85161914976364,2024,12,11,2024-12,46
